"","year","state_code","population","age_0_to_4","age_05_to_09","age_10_to_19","age_20_to_24","age_25_to_29","age_30_to_34","age_35_to_39","age_40_to_44","age_45_to_49","age_50_to_54","age_55_to_59","age_60_to_64","age_65_to_69","age_70_to_74","age_75_to_79","age_80_to_84","age_85_plus","female","male","married","widowed","divorced","separated","never_married_or_under_15_years_old","u_s_citizen_by_naturalization","not_a_citizen_of_the_u_s","entered_us_before_2000","entered_us_in_2000_or_later","speaks_english_less_than_very_well","less_than_high_school","high_school_graduate_ged_or_alternative_credential","some_college_associate_degree","bachelors_degree_or_higher","males_in_civilian_labor_force","females_in_civilian_labor_force","unemployed_males","unemployed_females","private_wage_and_salary_workers","government_workers","self_employed_not_incorporated","self_employed_incorporated","accommodation_and_food_services_and_arts_entertainment_and_recreation","construction","education","finance_insurance_and_real_estate","health_care_social_assistance","information","manufacturing","other_services","professional_scientific_management_and_administrative_services","public_administration","retail","transportation_warehousing_utilities_natural_resources","wholesale_trade","other","management_professional","services","sales_and_office","construction_and_extracion","maintenance_and_repair","production_transportation_and_material_moving","educational_instruction_and_library_occupations","arts_design_entertainment_sports_and_media_occupations","healthcare_practitioner_and_technical_occupations","other_2","individuals_below_poverty","individuals_above_poverty","not_determined","median_personal_earnings","median_personal_earnings_excl_0_and_neg","u_s_citizen_by_0turalization","high_school_graduate_ged_or_alter0tive_credential","fi0nce_insurance_and_real_estate","professio0l_scientific_ma0gement_and_administrative_services","transportation_warehousing_utilities_0tural_resources","ma0gement_professio0l","mainte0nce_and_repair","educatio0l_instruction_and_library_occupations","median_perso0l_earnings","median_perso0l_earnings_excl_0_and_neg","occupied_housing_units","total_number_of_family_households","family_households_in_poverty","family_households_not_in_poverty","owner_occupied_units","renter_occupied_units","under_20_percent_of_hh_income","x20_to_25_percent_of_hh_income","x25_to_30_percent_of_hh_income","x30_to_35_percent_of_hh_income","x35_percent_of_hh_income","under_15_percent_of_hh_income","x15_to_20_percent_of_hh_income","x20_to_25_percent_of_hh_income_2","x25_to_30_percent_of_hh_income_2","x30_to_35_percent_of_hh_income_2","x35_percent","crowded_units","median_household_income","x85_plus","poulation"
"581",2017,4,2977,300,37,190,177,292,716,223,143,132,247,160,180,126,54,0,0,0,1997,980,2068,0,74,0,835,1530,1447,918,2059,459,118,250,575,1330,641,761,0,0,1945,63,0,56,331,0,127,246,50,71,0,161,697,0,262,0,119,0,1413,392,819,0,100,8,63,182,0,0,310,2402,265,4200,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977
"582",2017,5,1072,0,0,225,272,93,0,92,43,284,0,0,0,63,0,0,0,0,266,806,234,0,0,76,762,231,841,311,761,275,76,172,156,171,581,266,0,167,512,92,0,76,0,0,234,0,230,0,0,76,0,92,43,0,172,0,318,92,382,0,0,76,141,0,63,0,270,575,227,16000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072
"583",2017,6,49418,313,583,2706,3038,7328,5707,5189,7554,5438,3606,2489,2339,1661,408,292,434,333,26344,23074,27723,1321,5791,648,13935,21591,27827,17295,32123,14796,1981,6033,9634,23274,16746,16406,572,437,25851,3525,6599,1547,3398,1414,2702,2723,4845,1958,1699,3393,7525,1129,3915,2734,1138,238,22549,8271,8478,1392,250,3436,1904,1264,1586,238,8423,39814,1181,21000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49418
"584",2017,8,1770,0,68,0,461,146,214,325,57,83,58,129,33,196,0,0,0,0,765,1005,1324,33,182,0,231,786,984,610,1160,830,42,193,164,842,872,485,0,0,1120,0,123,179,188,204,0,228,149,0,434,65,115,0,0,39,0,0,814,230,110,83,434,57,0,0,42,0,139,1631,0,30000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770
"585",2017,9,16044,95,236,780,643,1531,2034,3513,2236,1312,1133,1221,910,150,0,90,0,160,8756,7288,11547,0,1000,125,3372,3865,12179,5491,10553,8945,1546,5044,3737,2989,6450,5887,514,0,8793,349,3578,944,809,2892,338,631,865,62,684,3453,2247,210,1089,384,0,59,3878,6378,1117,2728,125,940,194,437,136,59,2625,13419,0,20000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16044
"586",2017,10,1187,0,0,0,67,104,0,0,885,0,59,0,0,0,0,72,0,0,1083,104,1115,72,0,0,0,944,243,944,243,302,0,104,885,59,104,126,0,0,230,0,0,0,59,104,0,0,0,0,0,0,67,0,0,0,0,0,957,126,0,104,0,0,0,0,0,0,0,1187,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187
"587",2017,11,1479,0,0,0,18,62,364,362,230,171,0,0,0,181,0,91,0,0,749,730,1150,0,0,0,329,568,911,620,859,83,91,120,125,1125,688,698,0,0,692,645,91,0,61,0,213,31,0,0,0,218,445,418,42,0,0,0,891,152,285,0,0,0,151,0,0,0,0,1479,0,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479
"588",2017,12,114476,2359,3506,8573,5078,6350,11442,15047,15696,11023,12076,8995,5962,2692,2609,1537,443,1088,65338,49138,68771,3218,10865,2342,29280,43840,70636,41611,72865,49366,6361,24483,23549,39387,35392,35447,1578,2847,50254,4366,12421,9868,6121,11908,5461,5857,5083,1467,5509,7254,14230,1357,5884,3953,3290,1377,55980,17958,14722,9884,1061,5740,3443,1889,2130,1377,19719,94235,522,16000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114476
"589",2017,13,13985,182,428,1160,673,964,2031,1597,2498,1585,978,732,563,208,186,200,0,0,7857,6128,8957,18,862,0,4148,5030,8955,2754,11231,5818,160,4550,2398,4250,4528,4398,77,210,7178,230,2248,615,755,1411,669,294,1096,86,761,1533,2574,0,655,381,70,0,6350,3655,1364,930,196,506,325,270,389,0,1940,11554,491,17100,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13985
"590",2017,15,1293,0,0,68,0,833,0,56,53,96,0,58,0,0,0,0,0,129,1114,179,1000,129,96,0,68,225,1068,187,1106,833,0,129,154,942,111,929,0,0,982,0,58,0,0,0,53,96,0,0,0,58,833,0,0,0,0,0,402,0,833,0,58,0,0,0,0,0,96,1197,0,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293
"591",2017,16,458,0,0,0,274,73,0,82,29,0,0,0,0,0,0,0,0,0,184,274,184,0,0,0,274,29,429,0,458,429,0,0,111,73,274,111,0,0,385,0,0,0,0,0,0,29,82,0,0,274,0,0,0,0,0,0,73,274,29,0,0,0,82,0,0,0,274,184,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458
"592",2017,17,8041,138,123,429,523,0,1145,1080,988,1128,488,1229,255,294,0,221,0,0,5426,2615,4894,171,969,0,2007,3107,4934,2808,5233,1296,0,1305,1488,3560,1759,3414,0,103,4284,313,1108,546,400,77,394,576,433,186,971,1194,756,0,767,381,116,0,3556,1596,1625,0,0,410,339,402,113,0,716,7325,0,17000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8041
"593",2017,18,2049,0,0,0,537,561,373,190,117,14,160,97,0,0,0,0,0,0,1118,931,1199,0,104,0,746,709,1340,271,1778,337,0,463,104,945,445,282,0,0,1615,209,114,14,223,0,434,0,0,14,831,114,104,0,232,0,0,0,347,337,268,0,0,663,434,0,0,0,666,1129,254,4000,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049
"594",2017,19,1550,0,0,0,0,182,0,630,428,0,0,0,0,310,0,0,0,0,1122,428,1058,0,0,310,182,459,1091,428,1122,310,0,0,0,1550,428,812,0,0,459,781,0,0,0,0,781,428,0,0,0,0,0,0,31,0,0,0,940,0,0,0,0,0,610,0,0,0,182,1368,0,60600,60600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550
"595",2017,20,2435,0,0,355,133,0,182,718,504,133,172,141,0,0,97,0,0,0,1049,1386,1947,0,0,0,488,378,2057,547,1888,988,0,638,96,1213,490,99,0,0,482,10,97,0,0,96,10,133,89,0,161,97,232,0,0,0,0,0,2010,0,326,0,0,0,0,10,89,0,0,2302,133,42000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435
"596",2017,21,1937,0,0,0,349,70,20,189,281,294,240,193,301,0,0,0,0,0,776,1161,1473,0,45,349,70,312,1625,289,1648,583,45,527,467,549,1111,174,349,0,1254,0,81,0,281,166,0,0,0,0,239,0,198,0,62,389,0,0,911,393,62,202,0,20,0,0,0,349,121,1816,0,8000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937
"597",2017,22,2113,0,0,499,76,0,384,341,387,426,0,0,0,0,0,0,0,0,1150,963,1513,0,217,0,383,56,2057,121,1992,1113,0,601,589,348,656,676,106,56,571,162,762,190,0,945,56,0,0,0,80,95,315,106,0,88,0,0,784,349,472,372,80,0,56,0,0,0,76,2037,0,18000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113
"598",2017,23,1296,0,0,0,201,246,0,463,196,0,190,0,0,0,0,0,0,0,397,899,511,0,246,0,539,1148,148,952,344,196,0,315,0,780,899,397,0,201,561,344,391,0,315,0,534,0,246,0,0,201,0,0,0,0,0,0,0,712,0,0,0,0,148,190,0,0,0,1296,0,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296
"599",2017,24,7211,140,0,160,754,679,633,842,711,721,669,1210,22,196,244,115,0,115,4364,2847,4686,175,319,170,1861,2483,4728,2539,4672,1508,565,521,920,4084,2279,3653,0,98,4364,974,753,219,343,443,978,97,678,161,0,517,1744,673,469,304,0,0,2501,1398,1020,441,61,402,1030,297,61,0,466,6723,22,23000,32060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211
"600",2017,25,80753,1540,1687,6158,2470,7619,13100,12260,9663,7348,8735,4769,3350,861,639,349,0,205,40052,40701,41881,2071,7534,1554,27713,20270,60483,24855,55898,51299,6912,33995,11137,12130,33995,26872,923,2414,46547,1881,12379,3847,10253,14114,2680,2708,5495,799,3078,8631,11478,294,3087,1626,645,1393,21509,29691,6230,12175,864,5646,1351,534,1023,1588,8146,71806,801,24500,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80753
"601",2017,26,5645,142,178,503,1263,655,889,652,612,587,84,56,0,0,0,0,24,0,2338,3307,3395,0,56,108,2086,445,5200,247,5398,1256,0,0,560,2999,2412,1194,0,95,3770,131,172,120,140,0,1199,113,549,0,1326,0,728,0,138,0,0,0,3116,364,311,0,0,74,1039,192,549,0,1400,4050,195,5000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645
"602",2017,27,2971,0,0,142,25,0,178,386,432,129,664,162,853,0,0,0,0,0,1724,1247,2034,0,770,0,167,2448,523,1799,1172,667,0,421,304,2079,1247,1433,0,0,1674,764,0,242,0,178,358,0,558,0,526,421,226,336,0,77,0,0,1397,841,0,70,77,253,333,0,0,0,430,2516,25,46000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971
"603",2017,28,621,0,0,25,193,0,71,78,149,0,0,0,105,0,0,0,0,0,357,264,220,105,78,0,218,340,281,191,430,88,0,141,149,113,71,269,0,0,298,0,42,0,120,0,0,149,71,0,0,0,0,0,0,0,0,0,281,120,149,0,0,0,0,0,71,0,141,262,218,15000,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621
"604",2017,29,5415,211,370,961,217,281,635,963,659,813,0,0,125,0,180,0,0,0,2718,2697,3543,0,98,0,1774,412,5003,915,4500,909,98,350,616,2592,1929,567,0,0,2564,244,0,98,151,98,88,88,411,103,1347,0,152,161,102,205,0,0,4270,146,427,98,0,356,118,0,0,0,0,5225,190,8400,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415
"605",2017,30,244,0,0,0,0,87,157,0,0,0,0,0,0,0,0,0,0,0,244,0,244,0,0,0,0,0,244,0,244,0,0,0,0,244,0,244,0,0,0,244,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,244,0,62000,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
"606",2017,31,321,0,0,44,0,0,0,143,0,0,0,0,0,0,0,0,134,0,187,134,178,0,0,0,143,0,321,277,44,134,134,0,0,143,0,44,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,277,0,44,0,0,0,0,0,0,0,0,277,44,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
"607",2017,32,4874,0,244,769,123,822,565,526,690,495,100,0,57,227,0,136,59,61,2214,2660,1502,253,710,0,2409,813,4061,982,3892,2213,389,332,827,1253,1746,565,0,157,1906,72,789,0,154,303,72,123,120,0,0,245,235,0,1193,322,0,157,2201,684,457,303,0,843,0,109,120,157,2745,2129,0,10000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4874
"608",2017,33,1599,0,0,0,0,569,218,237,0,67,96,69,170,0,173,0,0,0,1133,466,1498,69,32,0,0,325,1274,474,1125,819,0,133,487,979,293,506,0,0,1279,0,64,0,364,0,0,0,239,0,75,32,307,0,326,0,0,0,574,497,528,0,0,0,0,0,0,0,0,1599,0,8100,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599
"609",2017,34,29885,0,432,1029,1277,2400,5233,4573,4027,2275,2486,1935,1665,787,605,967,157,37,16395,13490,17076,668,4132,377,7632,11111,18774,10787,19098,16598,2783,10348,4218,7868,11439,10215,139,1260,15860,893,4870,1609,1821,6296,1050,610,1162,74,1860,3893,3062,249,1726,1095,334,361,10119,7761,2179,5308,541,2258,905,250,173,391,3366,26519,0,22000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29885
"610",2017,35,459,0,0,0,0,0,203,106,0,91,0,0,0,0,59,0,0,0,363,96,272,0,91,0,96,363,96,150,309,0,0,0,107,352,96,197,0,0,107,202,91,0,0,0,96,0,106,107,0,91,0,0,0,0,0,0,155,91,107,0,0,0,0,0,106,0,91,368,0,22400,44030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
"611",2017,36,23881,0,129,1012,1122,2265,3467,2557,2758,2313,2867,2168,1812,447,598,321,45,0,13248,10633,14692,738,2923,145,5383,12173,11708,10951,12930,5845,1142,3692,2295,13400,7881,8307,73,349,13864,1577,1915,1843,1677,1118,1495,2864,2430,1064,1067,1407,3096,445,956,1456,205,96,10103,3500,3477,932,496,1574,1017,1099,1271,258,3097,20269,515,28000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23881
"612",2017,37,7292,0,321,203,1073,995,642,293,1075,1604,530,281,65,24,151,35,0,0,5158,2134,4593,0,353,0,2346,2395,4897,1349,5943,2836,338,422,749,4186,1658,3856,161,394,3903,745,1399,202,702,0,738,206,298,0,1097,443,1521,113,622,0,509,0,2849,1419,1381,51,0,414,751,345,82,0,517,6775,0,30000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7292
"613",2017,38,84,0,0,0,0,13,0,0,0,0,0,0,0,0,71,0,0,0,84,0,13,71,0,0,0,71,13,71,13,13,0,0,13,71,0,13,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,71,13,0,0,0,0,0,0,0,0,0,84,0,33200,33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"614",2017,39,3332,0,0,175,0,37,496,1052,353,102,336,452,108,0,0,116,0,105,2081,1251,1969,294,336,229,504,2065,1267,1400,1932,621,86,872,1191,1008,853,1221,0,0,1893,0,218,0,847,0,0,308,28,0,382,210,181,0,66,52,37,0,1827,503,645,0,210,119,0,0,28,0,621,2606,105,10000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3332
"615",2017,40,1449,114,0,133,189,231,271,114,111,42,0,179,65,0,0,0,0,0,712,737,1013,0,0,0,436,341,1108,480,969,206,0,65,0,948,623,481,0,0,883,42,114,65,133,114,111,0,87,0,42,92,179,0,0,346,0,0,680,285,253,0,27,162,42,0,0,0,0,1422,27,12000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449
"616",2017,41,2400,0,0,131,189,272,417,503,313,0,299,263,0,0,0,0,0,13,1402,998,1479,0,101,0,820,639,1761,1205,1195,625,405,295,260,945,599,855,0,88,970,650,183,0,81,192,207,51,309,0,24,0,184,418,123,214,0,0,859,791,262,192,0,0,207,0,70,19,56,2026,318,16200,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400
"617",2017,42,11473,656,616,756,134,1559,1664,2598,1204,488,385,248,550,423,0,89,0,103,6741,4732,6432,89,1308,165,3479,1946,9527,3233,8240,5992,581,1345,3094,4020,3760,4059,81,0,6906,174,1055,128,1929,984,443,162,1167,121,273,276,2140,17,751,0,0,0,4903,3631,487,984,138,81,443,387,419,0,1557,9899,17,17400,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11473
"618",2017,44,1216,0,0,0,0,122,312,293,68,190,110,60,0,61,0,0,0,0,855,361,623,0,131,82,380,606,610,496,720,593,278,366,301,271,361,535,0,51,918,61,108,0,51,208,0,176,0,0,62,0,223,61,207,117,51,0,301,253,432,147,0,0,0,0,83,0,141,1075,0,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216
"619",2017,45,3539,0,0,497,936,0,114,95,472,388,772,187,0,0,0,78,0,0,2035,1504,2547,78,93,0,821,1156,2383,2456,1083,417,0,912,248,797,1448,984,0,164,2000,257,269,0,309,1055,312,153,0,0,140,120,371,0,0,0,66,69,1094,482,322,920,0,166,282,174,0,69,287,3020,232,15000,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539
"620",2017,47,1653,0,0,89,115,52,111,582,0,98,177,179,127,0,123,0,0,0,1063,590,1054,0,395,0,204,686,967,686,967,425,164,0,679,606,433,434,0,89,706,64,61,58,70,0,177,0,47,0,278,198,58,0,0,61,0,89,785,70,111,0,115,61,177,198,47,89,646,1007,0,14300,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653
"621",2017,48,16935,231,208,1048,711,851,2937,3940,1571,1576,1097,691,1023,814,140,0,0,97,10254,6681,9672,432,1608,229,4994,6780,10155,4876,12059,6470,441,1984,1894,10160,5142,7090,0,383,10323,1415,1328,1202,1411,518,1772,1459,865,220,1213,556,2659,207,550,2304,534,98,7701,2667,2511,224,122,1325,1260,368,557,98,1320,15370,245,22900,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16935
"622",2017,49,5930,57,309,374,658,865,528,561,548,626,65,773,77,305,0,184,0,0,4202,1728,4200,195,260,43,1232,1915,4015,1869,4061,1717,0,506,2870,1156,1238,2413,0,208,2874,682,524,536,311,151,455,394,464,0,0,135,1471,0,1014,221,0,0,2204,1439,1758,21,0,262,155,0,91,0,773,5100,57,5000,19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5930
"623",2017,50,175,0,0,0,0,0,0,0,0,0,130,45,0,0,0,0,0,0,45,130,175,0,0,0,0,175,0,175,0,0,0,0,0,175,130,45,0,0,175,0,0,0,0,0,0,0,45,0,0,0,0,0,0,130,0,0,130,0,0,0,0,0,0,45,0,0,0,175,0,78000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"624",2017,51,4923,0,0,0,419,528,686,766,509,299,291,743,335,281,66,0,0,0,3595,1328,3675,66,219,318,645,2836,2087,2390,2533,1073,82,1098,982,2185,1328,2695,0,180,2689,980,926,190,77,287,1025,76,516,401,259,778,638,528,74,126,0,0,1117,1346,783,115,0,50,893,235,272,0,259,4664,0,30000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923
"625",2017,53,6825,0,100,344,169,745,1048,743,1900,352,322,318,595,66,123,0,0,0,4372,2453,4412,123,700,0,1590,2999,3826,2191,4634,1666,0,1220,1620,3372,2106,2707,0,183,3395,1441,668,181,693,615,518,148,1491,219,0,363,826,424,308,144,0,0,2112,2123,1028,615,0,0,0,111,836,0,641,6083,101,26000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6825
"626",2017,54,126,0,0,110,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,110,16,0,0,0,110,16,110,16,110,126,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,16,0,0,0,0,16,110,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
"627",2017,55,1172,0,0,39,0,0,196,0,631,71,115,0,25,95,0,0,0,0,842,330,603,0,71,0,498,413,759,454,718,631,0,96,634,403,330,593,0,128,481,0,334,108,0,263,0,0,328,0,71,128,108,0,25,0,0,0,640,304,25,0,0,0,0,203,0,0,110,1062,0,2500,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172
"628",2017,56,240,0,0,0,184,0,0,0,0,0,56,0,0,0,0,0,0,0,56,184,56,0,0,0,184,240,0,240,0,0,0,0,0,56,184,56,0,0,56,184,0,0,0,0,0,0,56,0,0,0,0,184,0,0,0,0,0,0,56,0,0,0,0,0,0,184,0,240,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
"629",2018,1,2374,0,225,421,72,61,94,205,0,992,42,0,262,0,0,0,0,0,2012,362,728,0,928,0,718,1617,757,262,2112,430,0,94,1007,555,147,928,0,0,1169,0,0,0,61,0,0,0,147,0,0,0,867,0,94,0,0,0,1205,155,0,0,867,0,0,0,147,0,72,2302,0,0,32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374
"630",2018,2,340,0,0,0,0,0,0,0,153,0,187,0,0,0,0,0,0,0,153,187,340,0,0,0,0,197,143,197,143,0,0,153,187,0,187,153,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,44,0,0,0,296,0,0,44,0,0,0,0,0,340,0,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
"631",2018,4,3017,0,0,0,0,150,130,340,481,508,189,430,78,0,447,264,0,0,2040,977,1387,719,273,284,354,933,2084,1790,1227,477,328,414,762,1171,733,1210,0,348,1202,66,521,117,445,228,160,204,0,66,113,413,115,0,0,95,67,78,1389,853,272,78,70,0,160,117,0,78,480,2537,0,19800,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017
"632",2018,5,1356,0,181,0,0,375,97,575,115,0,13,0,0,0,0,0,0,0,751,605,1175,0,0,0,181,143,1213,351,1005,107,0,400,0,775,245,71,0,0,473,95,0,0,48,0,197,0,13,0,115,58,0,0,137,0,0,0,836,13,195,0,0,115,197,0,0,0,195,1091,70,2500,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356
"633",2018,6,45413,612,587,2404,2171,2971,6176,8285,5728,4964,3559,2886,1568,1586,576,675,377,0,26409,19004,27876,1543,5477,789,9728,20929,24484,13949,31464,9944,1304,3492,10851,23697,14511,15704,46,435,25186,2717,4991,2103,4408,918,2544,2302,2884,1561,2930,1945,6377,1209,2878,3455,2061,108,22356,6441,5305,559,550,4286,1955,1913,1940,108,4203,40288,922,30000,45700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,45413
"634",2018,8,2507,0,0,448,106,120,383,0,282,138,249,384,77,166,80,0,74,0,1139,1368,1940,0,158,0,409,1072,1435,658,1849,492,0,279,168,1506,983,688,0,90,1473,0,214,0,77,0,0,185,199,0,274,48,502,0,106,63,233,90,1419,125,482,0,0,120,0,166,105,90,225,2015,267,32000,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507
"635",2018,9,21387,309,309,886,2510,2853,2170,2282,2639,2169,2711,1162,719,66,230,59,251,0,11153,10234,13098,436,1608,468,5777,4641,16746,5965,15422,10511,971,7012,4722,4153,8943,7322,371,395,10172,782,4472,2095,456,3615,1171,513,1588,65,1585,3432,3736,0,1269,173,60,121,6886,6852,1361,2992,265,1250,710,459,491,121,1022,20365,0,25000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,21387
"636",2018,10,827,0,0,0,186,0,0,76,0,213,234,118,0,0,0,0,0,0,633,194,505,0,60,0,262,454,373,291,536,191,0,404,119,118,194,514,0,0,572,119,136,0,0,76,137,0,223,0,118,60,0,0,213,0,0,0,331,179,18,76,0,168,55,0,0,0,0,809,18,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827
